date,coupon,price
20061010,8,105.1002155
20061010,8.5,106.2801724
20061010,9,106.803657
20061011,4.5,92.53125
20061011,5,95.36058728
20061011,5.5,97.87297953
20061011,6,99.95110453
20061011,6.5,101.5286905
20061011,7,102.578528
20061011,7.5,103.375
20061011,8,105.106681
20061011,8.5,106.3415948
20061011,9,106.8181952
20061012,4.5,92.65382543
20061012,5,95.44867996
20061012,5.5,97.93426731
20061012,6,100.0039737
20061012,6.5,101.5703098
20061012,7,102.5975216
20061012,7.5,103.2068966
20061012,8,105.1097845
20061012,8.5,106.4030172
20061012,9,106.845762
20061013,4.5,92.55118517
20061013,5,95.37742224
20061013,5.5,97.86638992
20061013,6,99.96390103
20061013,6.5,101.5573816
20061013,7,102.610722
20061013,7.5,103.2133621
20061013,8,105.1163793
20061013,8.5,106.4644397
20061013,9,106.8993603
20061016,4.5,92.79165948
20061016,5,95.56681034
20061016,5.5,98.00904275
20061016,6,100.0686964
20061016,6.5,101.6092403
20061016,7,102.6302532
20061016,7.5,103.2877155
20061016,8,105.1437069
20061016,8.5,106.6487069
20061016,9,107.0007
20061017,4.5,92.90840517
20061017,5,95.67564655
20061017,5.5,98.09915898
20061017,6,100.1272414
20061017,6.5,101.6476295
20061017,7,102.6891164
20061017,7.5,103.2796336
20061017,8,105.1513793
20061017,8.5,106.7101293
20061017,9,107.0235882
20061018,4.5,93.01953125
20061018,5,95.77726293
20061018,5.5,98.16159465
20061018,6,100.1518725
20061018,6.5,101.6379988
20061018,7,102.7011952
20061018,7.5,103.3026666
20061018,8,105.1750264
20061018,8.5,106.0678879
20061018,9,107.05548
20061019,4.5,92.8515625
20061019,5,95.62190194
20061019,5.5,98.03117911
20061019,6,100.0428326
20061019,6.5,101.5627955
20061019,7,102.6721547
20061019,7.5,103.2933728
20061019,8,105.1781897
20061019,8.5,106.0703128
20061019,9,107.0698097
20061020,4.5,92.8984375
20061020,5,95.65557651
20061020,5.5,98.06481857
20061020,6,100.0627516
20061020,6.5,101.575326
20061020,7,102.6965248
20061020,7.5,103.3063039
20061020,8,105.1852586
20061020,8.5,106.0781253
20061020,9,107.105853
20061023,4.5,92.66100067
20061023,5,95.43723
20061023,5.5,97.88756347
20061023,6,99.94822228
20061023,6.5,101.5081184
20061023,7,102.6650053
20061023,7.5,103.3155982
20061023,8,105.2044452
20061023,8.5,106.0975216
20061023,9,107.1754889
20061024,4.5,92.64920039
20061024,5,95.42308652
20061024,5.5,97.87247987
20061024,6,99.92557965
20061024,6.5,101.4876735
20061024,7,102.6592127
20061024,7.5,103.315194
20061024,8,105.2116488
20061024,8.5,106.1056034
20061024,9,107.1995688
20061025,4.5,92.94077485
20061025,5,95.69154117
20061025,5.5,98.09823817
20061025,6,100.0883179
20061025,6.5,101.5825703
20061025,7,102.7006997
20061025,7.5,103.3432112
20061025,8,105.2223544
20061025,8.5,106.1206897
20061025,9,107.2367722
20061026,4.5,93.26842979
20061026,5,95.99592134
20061026,5.5,98.34949636
20061026,6,100.2636453
20061026,6.5,101.6984768
20061026,7,102.7523869
20061026,7.5,103.3935884
20061026,8,105.2325217
20061026,8.5,106.1346983
20061026,9,107.2721321
20061027,4.5,93.47563464
20061027,5,96.20475671
20061027,5.5,98.51966585
20061027,6,100.3753177
20061027,6.5,101.7645244
20061027,7,102.7732212
20061027,7.5,103.4116379
20061027,8,105.181875
20061027,8.5,106.1446661
20061027,9,107.3009378
20061030,4.5,93.45176592
20061030,5,96.18857178
20061030,5.5,98.50437634
20061030,6,100.3596332
20061030,6.5,101.7464467
20061030,7,102.7605334
20061030,7.5,103.4229526
20061030,8,105.2175
20061030,8.5,106.1648708
20061030,9,107.3711697
20061031,4.5,93.8227937
20061031,5,96.52909483
20061031,5.5,98.7888524
20061031,6,100.5492996
20061031,6.5,101.8496003
20061031,7,102.8268534
20061031,7.5,103.4461207
20061031,8,105.181778
20061031,8.5,106.1150322
20061031,9,107.3973496
20061101,4.5,94.07596548
20061101,5,96.76266164
20061101,5.5,98.96120151
20061101,6,100.6493265
20061101,6.5,101.8939342
20061101,7,102.8604515
20061101,7.5,103.490431
20061101,8,105.198944
20061101,8.5,106.133082
20061101,9,107.4243501
20061102,4.5,93.92301724
20061102,5,96.62446121
20061102,5.5,98.86711746
20061102,6,100.6077586
20061102,6.5,101.8692716
20061102,7,102.8499461
20061102,7.5,103.4621228
20061102,8,105.1879041
20061102,8.5,106.1460129
20061102,9,107.44329
20061103,4.5,93.30091595
20061103,5,96.05468103
20061103,5.5,98.41338897
20061103,6,100.3149916
20061103,6.5,101.7122845
20061103,7,102.7481778
20061103,7.5,103.4311207
20061103,8,105.1971983
20061103,8.5,106.15625
20061103,9,107.4615101
20061106,4.5,93.39204621
20061106,5,96.13746948
20061106,5.5,98.47986948
20061106,6,100.3556052
20061106,6.5,101.719096
20061106,7,102.7613901
20061106,7.5,103.4331897
20061106,8,105.2607759
20061106,8.5,106.1934267
20061106,9,107.5375669
20061107,4.5,93.703125
20061107,5,96.42195375
20061107,5.5,98.70312625
20061107,6,100.4999988
20061107,6.5,101.8007825
20061107,7,102.7929688
20061107,7.5,103.4375
20061107,8,103.796875
20061107,8.5,106.21875
20061107,9,107.5625
20061108,4.5,93.85169122
20061108,5,96.54896307
20061108,5.5,98.80025934
20061108,6,100.5572291
20061108,6.5,101.8245469
20061108,7,102.8017583
20061108,7.5,103.4375
20061108,8,103.8223573
20061108,8.5,105.4523114
20061108,9,106.7900829
20061109,4.5,93.93763017
20061109,5,96.64869847
20061109,5.5,98.86510417
20061109,6,100.6062501
20061109,6.5,101.8410156
20061109,7,102.7942708
20061109,7.5,103.38125
20061109,8,103.9572917
20061109,8.5,105.2624995
20061109,9,106.833018
20061110,4.5,94.12421875
20061110,5,96.8128905
20061110,5.5,98.99667969
20061110,6,100.6906246
20061110,6.5,101.8800781
20061110,7,102.8234375
20061110,7.5,103.384375
20061110,8,103.9515625
20061110,8.5,105.2875
20061110,9,106.8448756
20061113,4.5,94.0117175
20061113,5,96.70978125
20061113,5.5,98.90189088
20061113,6,100.6328123
20061113,6.5,101.8620623
20061113,7,102.7840625
20061113,7.5,103.39575
20061113,8,104.014875
20061113,8.5,105.3343746
20061113,9,106.8423432
20061114,4.5,94.19439883
20061114,5,96.89934934
20061114,5.5,99.03222574
20061114,6,100.7096531
20061114,6.5,101.9063307
20061114,7,102.8001309
20061114,7.5,103.4007083
20061114,8,104.0829375
20061114,8.5,105.7356771
20061114,9,107.4166667
20061115,4.5,93.9765625
20061115,5,96.72808367
20061115,5.5,98.89328127
20061115,6,100.6156452
20061115,6.5,101.8583549
20061115,7,102.7489587
20061115,7.5,103.3715417
20061115,8,103.96275
20061115,8.5,105.2614583
20061115,9,106.8505963
20061116,4.5,93.8683615
20061116,5,96.63398263
20061116,5.5,98.81269553
20061116,6,100.5687727
20061116,6.5,101.8506092
20061116,7,102.7386722
20061116,7.5,103.3765625
20061116,8,103.890625
20061116,8.5,105.2789059
20061116,9,106.8574886
20061117,4.5,94.25651042
20061117,5,96.98697958
20061117,5.5,99.09700567
20061117,6,100.7539319
20061117,6.5,101.9694265
20061117,7,102.7986463
20061117,7.5,103.3945833
20061117,8,103.94625
20061117,8.5,105.3125003
20061117,9,106.8612987
20061120,4.5,94.3046875
20061120,5,97.04856825
20061120,5.5,99.14461692
20061120,6,100.7799818
20061120,6.5,101.9778332
20061120,7,102.8050214
20061120,7.5,103.4057083
20061120,8,103.9215
20061120,8.5,105.380469
20061120,9,106.8895478
20061121,4.5,94.366239
20061121,5,97.07994792
20061121,5.5,99.15865048
20061121,6,100.7813799
20061121,6.5,101.9656657
20061121,7,102.7790938
20061121,7.5,103.4145833
20061121,8,103.91325
20061121,8.5,105.4031253
20061121,9,106.8841821
20061122,4,89.75429625
20061122,4.5,94.390625
20061122,5,97.0859375
20061122,5.5,99.16609192
20061122,6,100.7734373
20061122,6.5,101.951174
20061122,7,102.7578125
20061122,7.5,103.375
20061122,8,103.9375
20061122,8.5,105.4257815
20061122,9,106.8835783
20061124,4.5,94.41373958
20061124,5,97.12832067
20061124,5.5,99.1887795
20061124,6,100.7909293
20061124,6.5,101.9521495
20061124,7,102.7522135
20061124,7.5,103.428125
20061124,8,103.8885
20061124,8.5,105.4744792
20061124,9,106.8907332
20061127,4.5,94.50984467
20061127,5,97.19921792
20061127,5.5,99.23312461
20061127,6,100.80078
20061127,6.5,101.9257816
20061127,7,102.7215633
20061127,7.5,103.423177
20061127,8,103.848125
20061127,8.5,105.5416667
20061127,9,106.9093895
20061128,4.5,94.68917275
20061128,5,97.35027172
20061128,5.5,99.34712459
20061128,6,100.864556
20061128,6.5,101.9335677
20061128,7,102.7182175
20061128,7.5,103.425
20061128,8,103.839875
20061128,8.5,105.5664061
20061128,9,106.9099296
20061129,4.5,94.67168743
20061129,5,97.34799397
20061129,5.5,99.34513542
20061129,6,100.8712248
20061129,6.5,101.9355465
20061129,7,102.7036445
20061129,7.5,103.4260417
20061129,8,103.831625
20061129,8.5,105.5885415
20061129,9,106.9110224
20061130,4.5,95.12135292
20061130,5,97.70285762
20061130,5.5,99.60944175
20061130,6,101.0301428
20061130,6.5,102.0186853
20061130,7,102.7354257
20061130,7.5,103.446875
20061130,8,103.823375
20061130,8.5,105.614323
20061130,9,106.9184118
20061201,4.5,95.38096875
20061201,5,97.9285635
20061201,5.5,99.770314
20061201,6,101.128562
20061201,6.5,102.0641246
20061201,7,102.761
20061201,7.5,103.475
20061201,8,103.815125
20061201,8.5,105.6375
20061201,9,106.924343
20061204,4.5,95.40253125
20061204,5,97.93464175
20061204,5.5,99.784726
20061204,6,101.1399146
20061204,6.5,102.0730374
20061204,7,102.75925
20061204,7.5,103.4835938
20061204,8,103.790375
20061204,8.5,105.7015625
20061204,9,106.9309624
20061205,4.5,95.38271757
20061205,5,97.91530217
20061205,5.5,99.78421817
20061205,6,101.1919288
20061205,6.5,102.1227275
20061205,7,102.793967
20061205,7.5,103.49375
20061205,8,103.782125
20061205,8.5,105.7229167
20061205,9,106.9339291
20061206,4.5,95.11914063
20061206,5,97.69297796
20061206,5.5,99.62337058
20061206,6,101.1147885
20061206,6.5,102.0886835
20061206,7,102.7565092
20061206,7.5,103.4877604
20061206,8,103.7622396
20061206,8.5,105.7440104
20061206,9,106.935175
20061207,4.5,94.9375
20061207,5,97.535155
20061207,5.5,99.52539
20061207,6,101.0488275
20061207,6.5,102.0625
20061207,7,102.722656
20061207,7.5,103.4921875
20061207,8,103.7953085
20061207,8.5,105.3125
20061207,9,106.3125
20061208,4.5,94.5778809
20061208,5,97.24285941
20061208,5.5,99.30419966
20061208,6,100.9209595
20061208,6.5,101.9917017
20061208,7,102.6724854
20061208,7.5,103.3168945
20061208,8,103.7038574
20061208,8.5,105.0367471
20061208,9,106.3515625
20061211,4.5,94.72070313
20061211,5,97.39428711
20061211,5.5,99.42773481
20061211,6,101.0046384
20061211,6.5,102.0302733
20061211,7,102.7119143
20061211,7.5,103.3300781
20061211,8,103.7128911
20061211,8.5,105.1522462
20061211,9,106.46875
20061212,4.5,94.98130859
20061212,5,97.62112061
20061212,5.5,99.61593348
20061212,6,101.1282334
20061212,6.5,102.1171546
20061212,7,102.7518311
20061212,7.5,103.3278809
20061212,8,103.7848386
20061212,8.5,105.2024076
20061212,9,106.5078125
20061213,4.5,94.50048828
20061213,5,97.21533169
20061213,5.5,99.31849534
20061213,6,100.9479983
20061213,6.5,102.0466799
20061213,7,102.7060545
20061213,7.5,103.2856445
20061213,8,103.7414549
20061213,8.5,105.206375
20061213,9,106.546875
20061214,4.5,94.36608934
20061214,5,97.09700128
20061214,5.5,99.24226495
20061214,6,100.9115599
20061214,6.5,102.0230713
20061214,7,102.7052608
20061214,7.5,103.2963867
20061214,8,103.7363281
20061214,8.5,105.238977
20061214,9,106.5859375
20061215,4.5,94.32617219
20061215,5,97.0727726
20061215,5.5,99.22216813
20061215,6,100.9047843
20061215,6.5,102.0200198
20061215,7,102.7041016
20061215,7.5,103.3125
20061215,8,103.78125
20061215,8.5,105.5390625
20061215,9,107.09375
20061218,4.5,94.28036578
20061218,5,97.03085023
20061218,5.5,99.18994059
20061218,6,100.8779903
20061218,6.5,101.9985348
20061218,7,102.6845361
20061218,7.5,103.3126225
20061218,8,103.7271733
20061218,8.5,105.3908933
20061218,9,106.7421875
20061219,4.5,94.25
20061219,5,97.00496025
20061219,5.5,99.16748047
20061219,6,100.8662109
20061219,6.5,101.977148
20061219,7,102.6777339
20061219,7.5,103.3129884
20061219,8,103.7236328
20061219,8.5,105.4276078
20061219,9,106.78125
20061220,4.5,94.30017075
20061220,5,97.04940829
20061220,5.5,99.19836426
20061220,6,100.8793311
20061220,6.5,101.9743791
20061220,7,102.6766357
20061220,7.5,103.3156735
20061220,8,103.7198481
20061220,8.5,105.4675544
20061220,9,106.8203125
20061221,4.5,94.60808608
20061221,5,97.31732356
20061221,5.5,99.40217773
20061221,6,100.9997564
20061221,6.5,102.0215324
20061221,7,102.7027345
20061221,7.5,103.3320319
20061221,8,103.7253423
20061221,8.5,105.4997889
20061221,9,106.859375
20061222,4.5,94.24419922
20061222,5,96.98675682
20061222,5.5,99.15075684
20061222,6,100.8348382
20061222,6.5,101.9313711
20061222,7,102.6373139
20061222,7.5,103.3122559
20061222,8,103.7097168
20061222,8.5,105.5188629
20061222,9,106.8984375
20061226,4.5,94.31921461
20061226,5,97.04478532
20061226,5.5,99.19616773
20061226,6,100.8577483
20061226,6.5,101.9420985
20061226,7,102.6620487
20061226,7.5,103.3289796
20061226,8,103.7005614
20061226,8.5,105.6905279
20061226,9,107.0546875
20061227,4.5,94.04638594
20061227,5,96.81035042
20061227,5.5,99.00586016
20061227,6,100.7317364
20061227,6.5,101.8637305
20061227,7,102.6406242
20061227,7.5,103.3165625
20061227,8,103.6791993
20061227,8.5,105.7275617
20061227,9,107.09375
20061228,4.5,93.82316813
20061228,5,96.62620982
20061228,5.5,98.86608796
20061228,6,100.6591799
20061228,6.5,101.8388664
20061228,7,102.6015633
20061228,7.5,103.3051563
20061228,8,103.675293
20061228,8.5,105.7614336
20061228,9,107.1328125
20061229,4.5,93.7111825
20061229,5,96.54997913
20061229,5.5,98.82788016
20061229,6,100.6557609
20061229,6.5,101.8549797
20061229,7,102.6411133
20061229,7.5,103.34375
20061229,8,103.6716308
20061229,8.5,105.8029002
20061229,9,107.171875
20070103,4.5,94.2125
20070103,5,96.97873556
20070103,5.5,99.14678711
20070103,6,100.8486328
20070103,6.5,101.9678957
20070103,7,102.7074711
20070103,7.5,103.4915772
20070103,8,103.6678467
20070103,8.5,106.0164135
20070103,9,107.3671875
20070104,4.5,94.609375
20070104,5,97.30273419
20070104,5.5,99.37642578
20070104,6,100.9841602
20070104,6.5,102.0141613
20070104,7,102.7467969
20070104,7.5,103.5087891
20070104,8,103.6673394
20070104,8.5,106.0283815
20070104,9,107.4669904
20070105,4.5,94.48706102
20070105,5,97.22082031
20070105,5.5,99.31321766
20070105,6,100.9478737
20070105,6.5,101.9898877
20070105,7,102.7305664
20070105,7.5,103.5048828
20070105,8,103.6645671
20070105,8.5,106.0759736
20070105,9,107.4908678
20070108,4.5,94.35156225
20070108,5,97.097655
20070108,5.5,99.222655
20070108,6,100.8710925
20070108,6.5,101.941406
20070108,7,102.6796875
20070108,7.5,103.359375
20070108,8,103.65625
20070108,8.5,105.3564795
20070108,9,106.6980385
20070109,4.5,94.31438579
20070109,5,97.08512979
20070109,5.5,99.20905221
20070109,6,100.8492721
20070109,6.5,101.9272634
20070109,7,102.6422414
20070109,7.5,103.2144397
20070109,8,103.6788798
20070109,8.5,104.5536759
20070109,9,106.7278475
20070110,4.5,94.11045259
20070110,5,96.88092672
20070110,5.5,99.07408403
20070110,6,100.7532323
20070110,6.5,101.8706897
20070110,7,102.6244614
20070110,7.5,103.2112069
20070110,8,103.6707974
20070110,8.5,104.5756715
20070110,9,106.7390391
20070111,4.5,93.78392241
20070111,5,96.59843638
20070111,5.5,98.85681571
20070111,6,100.6251334
20070111,6.5,101.8137064
20070111,7,102.5789655
20070111,7.5,103.2012069
20070111,8,103.7122845
20070111,8.5,104.5695108
20070111,9,106.7364491
20070112,4.5,93.65113143
20070112,5,96.4869343
20070112,5.5,98.78098035
20070112,6,100.5835234
20070112,6.5,101.8036099
20070112,7,102.5635776
20070112,7.5,103.1802263
20070112,8,103.7067621
20070112,8.5,104.6404164
20070112,9,106.7718668
20070116,4.5,93.6565301
20070116,5,96.51537708
20070116,5.5,98.80457421
20070116,6,100.6113409
20070116,6.5,101.8186964
20070116,7,102.5619827
20070116,7.5,103.2051401
20070116,8,103.6233836
20070116,8.5,104.4188118
20070116,9,106.8983681
20070117,4.5,93.40006714
20070117,5,96.30073775
20070117,5.5,98.63476576
20070117,6,100.5067588
20070117,6.5,101.7696654
20070117,7,102.5276131
20070117,7.5,103.2005255
20070117,8,103.6155041
20070117,8.5,104.3823562
20070117,9,106.9144038
20070118,4.5,93.59252147
20070118,5,96.46107759
20070118,5.5,98.75595324
20070118,6,100.5853604
20070118,6.5,101.8117674
20070118,7,102.5306574
20070118,7.5,103.214903
20070118,8,103.6190733
20070118,8.5,104.4039842
20070118,9,106.9552508
20070119,4.5,93.4785721
20070119,5,96.36692066
20070119,5.5,98.68377467
20070119,6,100.5233964
20070119,6.5,101.7670387
20070119,7,102.5033836
20070119,7.5,103.2160129
20070119,8,103.6144937
20070119,8.5,104.3927174
20070119,9,106.9801733
20070122,4.5,93.53256998
20070122,5,96.40975222
20070122,5.5,98.72175013
20070122,6,100.542332
20070122,6.5,101.7723601
20070122,7,102.508028
20070122,7.5,103.2395476
20070122,8,103.6112612
20070122,8.5,104.4099479
20070122,9,107.0794276
20070123,4.5,93.22199366
20070123,5,96.14695738
20070123,5.5,98.51454741
20070123,6,100.4170123
20070123,6.5,101.7108698
20070123,7,102.4652695
20070123,7.5,103.2449677
20070123,8,103.6085668
20070123,8.5,104.4009007
20070123,9,107.105275
20070124,4.5,93.1831629
20070124,5,96.08436261
20070124,5.5,98.46551724
20070124,6,100.3809266
20070124,6.5,101.6928924
20070124,7,102.4583405
20070124,7.5,103.2454042
20070124,8,103.5991379
20070124,8.5,104.4018
20070124,9,107.1359823
20070125,4.5,92.72520493
20070125,5,95.66756466
20070125,5.5,98.13914357
20070125,6,100.1701911
20070125,6.5,101.5933486
20070125,7,102.4141755
20070125,7.5,103.2028988
20070125,8,103.5786638
20070125,8.5,104.3208986
20070125,9,107.153395
20070126,4.5,92.66756507
20070126,5,95.58943981
20070126,5.5,98.07339441
20070126,6,100.1300311
20070126,6.5,101.5915946
20070126,7,102.4258514
20070126,7.5,103.2102586
20070126,8,103.6085668
20070126,8.5,104.25
20070126,9,107.1903643
20070129,4.5,92.56895358
20070129,5,95.46672978
20070129,5.5,97.9675379
20070129,6,100.0538793
20070129,6.5,101.5451104
20070129,7,102.4102315
20070129,7.5,103.2264117
20070129,8,103.6045259
20070129,8.5,104.25
20070129,9,107.2907036
20070130,4.5,92.72467623
20070130,5,95.6012928
20070130,5.5,98.04291893
20070130,6,100.0931344
20070130,6.5,101.550648
20070130,7,102.4092455
20070130,7.5,103.2332328
20070130,8,103.6031789
20070130,8.5,104.25
20070130,9,107.324843
20070131,4.5,93.1092405
20070131,5,95.95500374
20070131,5.5,98.32078424
20070131,6,100.2732356
20070131,6.5,101.6294097
20070131,7,102.4376345
20070131,7.5,103.2546013
20070131,8,103.6034483
20070131,8.5,104.25
20070131,9,107.3608836
20070201,4,87.48524907
20070201,4.5,93.11314655
20070201,5,95.96497845
20070201,5.5,98.32630362
20070201,6,100.2839424
20070201,6.5,101.6248217
20070201,7,102.436961
20070201,7.5,103.2596714
20070201,8,103.5759698
20070201,8.5,104.2144394
20070201,9,107.3953713
20070202,4.5,93.30934828
20070202,5,96.13522608
20070202,5.5,98.48349932
20070202,6,100.3919046
20070202,6.5,101.6855464
20070202,7,102.4680763
20070202,7.5,103.2660884
20070202,8,103.6002155
20070202,8.5,104.25
20070202,9,107.4322545
20070205,4.5,93.53709591
20070205,5,96.34474138
20070205,5.5,98.66029083
20070205,6,100.5221012
20070205,6.5,101.7462233
20070205,7,102.5145466
20070205,7.5,103.2835884
20070205,8,103.5955011
20070205,8.5,104.25
20070205,9,107.5308103
20070206,4,87.835938
20070206,4.5,93.716875
20070206,5,96.5097655
20070206,5.5,98.8066405
20070206,6,100.6171878
20070206,6.5,101.7910935
20070206,7,102.546875
20070206,7.5,103.296875
20070206,8,103.578125
20070206,8.5,104.214844
20070206,9,107.5625
20070207,4.5,93.76595052
20070207,5,96.56282552
20070207,5.5,98.85898433
20070207,6,100.6631506
20070207,6.5,101.827474
20070207,7,102.5862635
20070207,7.5,103.1153646
20070207,8,103.5861984
20070207,8.5,104.2289373
20070207,9,106.5976318
20070208,4.5,93.77487027
20070208,5,96.57096816
20070208,5.5,98.85846354
20070208,6,100.6619787
20070208,6.5,101.8657552
20070208,7,102.641276
20070208,7.5,103.1510417
20070208,8,103.5864588
20070208,8.5,104.25
20070208,9,106.6531239
20070209,4.5,93.40839845
20070209,5,96.25918734
20070209,5.5,98.6082031
20070209,6,100.4972656
20070209,6.5,101.7953125
20070209,7,102.5964845
20070209,7.5,103.1289063
20070209,8,103.5726558
20070209,8.5,104.1991869
20070209,9,106.6488997
20070212,4.5,93.2171875
20070212,5,96.0905937
20070212,5.5,98.4751094
20070212,6,100.4065779
20070212,6.5,101.7421875
20070212,7,102.568359
20070212,7.5,103.1606875
20070212,8,103.6
20070212,8.5,104.1812496
20070212,9,106.73133
20070213,4.5,93.18307292
20070213,5,96.04306752
20070213,5.5,98.43526832
20070213,6,100.3764321
20070213,6.5,101.7107601
20070213,7,102.5553646
20070213,7.5,103.1666875
20070213,8,103.5997396
20070213,8.5,104.1841142
20070213,9,106.7659353
20070214,4.5,93.7880208
20070214,5,96.58074958
20070214,5.5,98.85574951
20070214,6,100.6503333
20070214,6.5,101.8395833
20070214,7,102.6388333
20070214,7.5,103.2020833
20070214,8,103.6080731
20070214,8.5,104.25
20070214,9,106.8423098
20070215,4.5,93.8978517
20070215,5,96.66662435
20070215,5.5,98.92287438
20070215,6,100.693851
20070215,6.5,101.8546875
20070215,7,102.6593751
20070215,7.5,103.2316408
20070215,8,103.6101563
20070215,8.5,104.25
20070215,9,106.8855692
20070216,4.5,93.86848883
20070216,5,96.63932217
20070216,5.5,98.90749933
20070216,6,100.6862231
20070216,6.5,101.8619793
20070216,7,102.6503907
20070216,7.5,103.2395833
20070216,8,103.609375
20070216,8.5,104.25
20070216,9,106.9122887
20070220,4.5,93.90885417
20070220,5,96.68193665
20070220,5.5,98.94352548
20070220,6,100.7087596
20070220,6.5,101.8677083
20070220,7,102.662111
20070220,7.5,103.262239
20070220,8,103.5747415
20070220,8.5,104.2622845
20070220,9,107.0484272
20070221,4.5,93.9375
20070221,5,96.66703096
20070221,5.5,98.92675875
20070221,6,100.6914443
20070221,6.5,101.8671875
20070221,7,102.6679688
20070221,7.5,103.2714835
20070221,8,103.6191413
20070221,8.5,104.236328
20070221,9,107.5625
20070222,4,88.37083333
20070222,4.5,93.74921875
20070222,5,96.4937707
20070222,5.5,98.78953325
20070222,6,100.5986994
20070222,6.5,101.8117188
20070222,7,102.6390624
20070222,7.5,103.1964063
20070222,8,103.5778647
20070222,8.5,104.24375
20070222,9,106.5721354
20070222,9.5,104.8473958
20070222,10,106.5505208
20070223,4,88.59322917
20070223,4.5,93.96080704
20070223,5,96.68294257
20070223,5.5,98.93094584
20070223,6,100.678125
20070223,6.5,101.8382806
20070223,7,102.6929688
20070223,7.5,103.2334271
20070223,8,103.5790364
20070223,8.5,104.2544271
20070223,9,106.5895833
20070223,9.5,104.8822917
20070223,10,106.5854167
20070226,4,88.75260417
20070226,4.5,94.14072917
20070226,5,96.84374992
20070226,5.5,99.03968506
20070226,6,100.734375
20070226,6.5,101.858073
20070226,7,102.7078142
20070226,7.5,103.2682293
20070226,8,103.59375
20070226,8.5,104.2682292
20070226,9,106.6028646
20070226,9.5,104.9088542
20070226,10,106.6119792
20070227,4,89.1796875
20070227,4.5,94.5476566
20070227,5,97.2326092
20070227,5.5,99.3392191
20070227,6,100.9160156
20070227,6.5,101.9350781
20070227,7,102.7554688
20070227,7.5,103.3261716
20070227,8,103.640625
20070227,8.5,104.2828125
20070227,9,106.6015625
20070227,9.5,104.94375
20070227,10,106.646875
20070228,4,88.97447917
20070228,4.5,94.35129167
20070228,5,97.02376042
20070228,5.5,99.18343933
20070228,6,100.8383931
20070228,6.5,101.9289061
20070228,7,102.7703128
20070228,7.5,103.3489583
20070228,8,103.6281249
20070228,8.5,104.2958333
20070228,9,106.6171875
20070228,9.5,104.9708333
20070228,10,106.6739583
20070301,4,88.93281262
20070301,4.5,94.30389583
20070301,5,96.98372396
20070301,5.5,99.16497204
20070301,6,100.8367083
20070301,6.5,101.9363283
20070301,7,102.7776042
20070301,7.5,103.3483072
20070301,8,103.640625
20070301,8.5,104.2979167
20070301,9,106.6171875
20070301,9.5,104.9666667
20070301,10,106.6697917
20070302,4,89.0515624
20070302,4.5,94.3914067
20070302,5,97.0609373
20070302,5.5,99.23515625
20070302,6,100.89075
20070302,6.5,101.99375
20070302,7,102.825
20070302,7.5,103.4375
20070302,8,103.6453125
20070302,8.5,104.3125
20070302,9,106.6328125
20070302,9.5,104.99375
20070302,10,106.696875
20070305,4,88.9265625
20070305,4.5,94.33242188
20070305,5,97.0089846
20070305,5.5,99.19975
20070305,6,100.8731875
20070305,6.5,101.9929688
20070305,7,102.8453125
20070305,7.5,103.4820313
20070305,8,103.6453125
20070305,8.5,104.3695313
20070305,9,106.6875
20070305,9.5,105.090625
20070305,10,106.79375
20070306,4,88.96875
20070306,4.5,94.39973983
20070306,5,97.06484725
20070306,5.5,99.25
20070306,6,100.9187607
20070306,6.5,102.0125003
20070306,7,102.8567711
20070306,7.5,103.4984375
20070306,8,103.6442708
20070306,8.5,104.38125
20070306,9,106.6953125
20070306,9.5,105.1020833
20070306,10,106.8052083
20070307,4,89.23678396
20070307,4.5,94.60803125
20070307,5,97.24910938
20070307,5.5,99.39061458
20070307,6,101.0043696
20070307,6.5,102.0549479
20070307,7,102.9575521
20070307,7.5,103.6239583
20070307,8,103.6235675
20070307,8.5,104.25
20070307,9,106.6953125
20070307,9.5,105.0979167
20070307,10,106.8010417
20070308,4,89.21093725
20070308,4.5,94.609375
20070308,5,97.25
20070308,5.5,99.40625
20070308,6,101.015625
20070308,6.5,102.0625
20070308,7,103
20070308,7.5,103.625
20070308,8,103.6875
20070308,8.5,104.25
20070308,9,106.6953125
20070308,9.5,105.09375
20070308,10,106.796875
20070309,4,88.8605957
20070309,4.5,94.25036622
20070309,5,96.921875
20070309,5.5,99.13989258
20070309,6,100.8426514
20070309,6.5,101.9677734
20070309,7,103.0615234
20070309,7.5,103.5625
20070309,8,103.6875
20070309,8.5,104.2526855
20070309,9,106.7011719
20070309,9.5,105.1054688
20070309,10,106.8085938
20070312,4,89.05517578
20070312,4.5,94.43896484
20070312,5,97.05517622
20070312,5.5,99.2456055
20070312,6,100.9013672
20070312,6.5,102.0039062
20070312,7,103.1132813
20070312,7.5,103.5625
20070312,8,103.6875
20070312,8.5,104.2617188
20070312,9,106.703125
20070312,9.5,105.109375
20070312,10,106.8125
20070313,4,89.52831989
20070313,4.5,94.70556641
20070313,5,97.29748531
20070313,5.5,99.4332275
20070313,6,101.0251465
20070313,6.5,102.0720214
20070313,7,103.1830078
20070313,7.5,103.5625
20070313,8,103.6875
20070313,8.5,104.2646484
20070313,9,106.7011719
20070313,9.5,105.1054688
20070313,10,106.8085938
20070314,4,89.39355469
20070314,4.5,94.57104477
20070314,5,97.17334031
20070314,5.5,99.34716797
20070314,6,100.9848635
