date,Price,Duration,Return
2012-10-16,132.875,5.90634,-0.004375000000000018
2012-10-17,132.07811999999998,5.9009,-0.00796875000000008
2012-10-18,131.98438000000002,5.90022,-0.0009375000000000355
2012-10-19,132.39061999999998,5.90308,0.00406250000000008
2012-10-22,132.10938000000002,5.901,-0.0028125000000001066
2012-10-23,132.375,5.902830000000001,0.0026562500000000266
2012-10-24,132.375,5.902909999999999,0.0
2012-10-25,131.90625,5.89959,-0.004687499999999956
2012-10-26,132.5625,5.90421,0.006562500000000027
2012-10-29,132.78125,5.90578,0.002187500000000009
2012-10-31,133.03125,5.90761,0.0025000000000001688
2012-11-01,132.82811999999998,5.90604,-0.002031249999999929
2012-11-02,132.78125,5.90576,-0.00046875000000001776
2012-11-05,133.14061999999998,5.90832,0.003593750000000062
2012-11-06,132.70311999999998,5.90525,-0.004375000000000018
2012-11-07,133.57811999999998,5.91142,0.008750000000000036
2012-11-08,133.85938000000002,5.91323,0.0028125000000001066
2012-11-09,133.90625,5.91364,0.00046875000000001776
2012-11-13,134.04688000000002,5.91458,0.0014062499999998312
2012-11-14,134.04688000000002,5.91441,0.0
2012-11-15,134.03125,5.91449,-0.00015625000000007994
2012-11-16,134.1875,5.91542,0.0015624999999999112
2012-11-19,133.90625,5.91352,-0.0028125000000001066
2012-11-20,133.60938000000002,5.91138,-0.0029687499999999645
2012-11-21,133.39061999999998,5.91003,-0.002187500000000009
2012-11-23,133.32811999999998,5.9096400000000004,-0.0006250000000000977
2012-11-26,133.54688000000002,5.91108,0.002187500000000009
2012-11-27,133.71875,5.9122699999999995,0.0017187499999999911
2012-11-28,133.98438000000002,5.9142,0.0026562500000000266
2012-11-29,134.01561999999998,5.91427,0.00031249999999993783
2012-11-30,134.125,5.91509,0.0010937499999998934
2012-12-03,133.96875,5.91392,-0.0017187499999999911
2012-12-04,134.07811999999998,5.91486,0.0010937499999998934
2012-12-05,134.28125,5.91606,0.002187500000000009
2012-12-06,134.35938000000002,5.9166300000000005,0.0007812499999999556
2012-12-07,134.0625,5.914619999999999,-0.0031250000000000444
2012-12-10,134.10938000000002,5.9150599999999995,0.0006250000000000977
2012-12-11,133.92188000000002,5.91365,-0.002187500000000009
2012-12-12,133.60938000000002,5.911490000000001,-0.0034374999999999822
2012-12-13,133.29688000000002,5.909330000000001,-0.0032812499999999023
2012-12-14,133.39061999999998,5.90992,0.0006250000000000977
2012-12-17,132.98438000000002,5.90726,-0.00406250000000008
2012-12-18,132.57811999999998,5.90433,-0.004531250000000098
